senderDFSP,senderName,senderUserNumber,senderAccountId,senderRoleType,receiverDFSP,receiverName,receiverUserNumber,receiverAccountId,receiverRoleType
dfsp398,cust170519-8-888,PT170519-8-888,74551190,customer,dfsp397,cust170519-8-887,PT170519-8-887,34233468,customer
dfsp399,cust170519-8-889,PT170519-8-889,74551191,customer,dfsp398,cust170519-8-888,PT170519-8-888,34233469,customer
dfsp400,cust170519-8-890,PT170519-8-890,74551192,customer,dfsp399,cust170519-8-889,PT170519-8-889,34233470,customer
dfsp401,cust170519-8-891,PT170519-8-891,74551193,customer,dfsp400,cust170519-8-890,PT170519-8-890,34233471,customer
dfsp402,cust170519-8-892,PT170519-8-892,74551194,customer,dfsp401,cust170519-8-891,PT170519-8-891,34233472,customer
dfsp403,cust170519-8-893,PT170519-8-893,74551195,customer,dfsp402,cust170519-8-892,PT170519-8-892,34233473,customer
dfsp404,cust170519-8-894,PT170519-8-894,74551196,customer,dfsp403,cust170519-8-893,PT170519-8-893,34233474,customer
dfsp405,cust170519-8-895,PT170519-8-895,74551197,customer,dfsp404,cust170519-8-894,PT170519-8-894,34233475,customer
dfsp406,cust170519-8-896,PT170519-8-896,74551198,customer,dfsp405,cust170519-8-895,PT170519-8-895,34233476,customer
dfsp407,cust170519-8-897,PT170519-8-897,74551199,customer,dfsp406,cust170519-8-896,PT170519-8-896,34233477,customer
dfsp408,cust170519-8-898,PT170519-8-898,74551200,customer,dfsp407,cust170519-8-897,PT170519-8-897,34233478,customer
dfsp409,cust170519-8-899,PT170519-8-899,74551201,customer,dfsp408,cust170519-8-898,PT170519-8-898,34233479,customer
dfsp410,cust170519-8-900,PT170519-8-900,74551202,customer,dfsp409,cust170519-8-899,PT170519-8-899,34233480,customer
dfsp411,cust170519-8-901,PT170519-8-901,74551203,customer,dfsp410,cust170519-8-900,PT170519-8-900,34233481,customer
dfsp412,cust170519-8-902,PT170519-8-902,74551204,customer,dfsp411,cust170519-8-901,PT170519-8-901,34233482,customer
dfsp413,cust170519-8-903,PT170519-8-903,74551205,customer,dfsp412,cust170519-8-902,PT170519-8-902,34233483,customer
dfsp414,cust170519-8-904,PT170519-8-904,74551206,customer,dfsp413,cust170519-8-903,PT170519-8-903,34233484,customer
dfsp415,cust170519-8-905,PT170519-8-905,74551207,customer,dfsp414,cust170519-8-904,PT170519-8-904,34233485,customer
dfsp416,cust170519-8-906,PT170519-8-906,74551208,customer,dfsp415,cust170519-8-905,PT170519-8-905,34233486,customer
dfsp417,cust170519-8-907,PT170519-8-907,74551209,customer,dfsp416,cust170519-8-906,PT170519-8-906,34233487,customer
dfsp418,cust170519-8-908,PT170519-8-908,74551210,customer,dfsp417,cust170519-8-907,PT170519-8-907,34233488,customer
dfsp419,cust170519-8-909,PT170519-8-909,74551211,customer,dfsp418,cust170519-8-908,PT170519-8-908,34233489,customer
dfsp420,cust170519-8-910,PT170519-8-910,74551212,customer,dfsp419,cust170519-8-909,PT170519-8-909,34233490,customer
dfsp421,cust170519-8-911,PT170519-8-911,74551213,customer,dfsp420,cust170519-8-910,PT170519-8-910,34233491,customer
dfsp422,cust170519-8-912,PT170519-8-912,74551214,customer,dfsp421,cust170519-8-911,PT170519-8-911,34233492,customer
dfsp423,cust170519-8-913,PT170519-8-913,74551215,customer,dfsp422,cust170519-8-912,PT170519-8-912,34233493,customer
dfsp424,cust170519-8-914,PT170519-8-914,74551216,customer,dfsp423,cust170519-8-913,PT170519-8-913,34233494,customer
dfsp425,cust170519-8-915,PT170519-8-915,74551217,customer,dfsp424,cust170519-8-914,PT170519-8-914,34233495,customer
dfsp426,cust170519-8-916,PT170519-8-916,74551218,customer,dfsp425,cust170519-8-915,PT170519-8-915,34233496,customer
dfsp427,cust170519-8-917,PT170519-8-917,74551219,customer,dfsp426,cust170519-8-916,PT170519-8-916,34233497,customer
dfsp428,cust170519-8-918,PT170519-8-918,74551220,customer,dfsp427,cust170519-8-917,PT170519-8-917,34233498,customer
dfsp429,cust170519-8-919,PT170519-8-919,74551221,customer,dfsp428,cust170519-8-918,PT170519-8-918,34233499,customer
dfsp430,cust170519-8-920,PT170519-8-920,74551222,customer,dfsp429,cust170519-8-919,PT170519-8-919,34233500,customer
dfsp431,cust170519-8-921,PT170519-8-921,74551223,customer,dfsp430,cust170519-8-920,PT170519-8-920,34233501,customer
dfsp432,cust170519-8-922,PT170519-8-922,74551224,customer,dfsp431,cust170519-8-921,PT170519-8-921,34233502,customer
dfsp433,cust170519-8-923,PT170519-8-923,74551225,customer,dfsp432,cust170519-8-922,PT170519-8-922,34233503,customer
dfsp434,cust170519-8-924,PT170519-8-924,74551226,customer,dfsp433,cust170519-8-923,PT170519-8-923,34233504,customer
dfsp435,cust170519-8-925,PT170519-8-925,74551227,customer,dfsp434,cust170519-8-924,PT170519-8-924,34233505,customer
dfsp436,cust170519-8-926,PT170519-8-926,74551228,customer,dfsp435,cust170519-8-925,PT170519-8-925,34233506,customer
dfsp437,cust170519-8-927,PT170519-8-927,74551229,customer,dfsp436,cust170519-8-926,PT170519-8-926,34233507,customer
dfsp438,cust170519-8-928,PT170519-8-928,74551230,customer,dfsp437,cust170519-8-927,PT170519-8-927,34233508,customer
dfsp439,cust170519-8-929,PT170519-8-929,74551231,customer,dfsp438,cust170519-8-928,PT170519-8-928,34233509,customer
dfsp440,cust170519-8-930,PT170519-8-930,74551232,customer,dfsp439,cust170519-8-929,PT170519-8-929,34233510,customer
dfsp441,cust170519-8-931,PT170519-8-931,74551233,customer,dfsp440,cust170519-8-930,PT170519-8-930,34233511,customer
dfsp442,cust170519-8-932,PT170519-8-932,74551234,customer,dfsp441,cust170519-8-931,PT170519-8-931,34233512,customer
dfsp443,cust170519-8-933,PT170519-8-933,74551235,customer,dfsp442,cust170519-8-932,PT170519-8-932,34233513,customer
dfsp444,cust170519-8-934,PT170519-8-934,74551236,customer,dfsp443,cust170519-8-933,PT170519-8-933,34233514,customer
dfsp445,cust170519-8-935,PT170519-8-935,74551237,customer,dfsp444,cust170519-8-934,PT170519-8-934,34233515,customer
dfsp446,cust170519-8-936,PT170519-8-936,74551238,customer,dfsp445,cust170519-8-935,PT170519-8-935,34233516,customer
dfsp447,cust170519-8-937,PT170519-8-937,74551239,customer,dfsp446,cust170519-8-936,PT170519-8-936,34233517,customer
dfsp448,cust170519-8-938,PT170519-8-938,74551240,customer,dfsp447,cust170519-8-937,PT170519-8-937,34233518,customer
dfsp449,cust170519-8-939,PT170519-8-939,74551241,customer,dfsp448,cust170519-8-938,PT170519-8-938,34233519,customer
dfsp450,cust170519-8-940,PT170519-8-940,74551242,customer,dfsp449,cust170519-8-939,PT170519-8-939,34233520,customer
dfsp451,cust170519-8-941,PT170519-8-941,74551243,customer,dfsp450,cust170519-8-940,PT170519-8-940,34233521,customer
dfsp452,cust170519-8-942,PT170519-8-942,74551244,customer,dfsp451,cust170519-8-941,PT170519-8-941,34233522,customer
dfsp453,cust170519-8-943,PT170519-8-943,74551245,customer,dfsp452,cust170519-8-942,PT170519-8-942,34233523,customer
dfsp454,cust170519-8-944,PT170519-8-944,74551246,customer,dfsp453,cust170519-8-943,PT170519-8-943,34233524,customer
dfsp455,cust170519-8-945,PT170519-8-945,74551247,customer,dfsp454,cust170519-8-944,PT170519-8-944,34233525,customer
dfsp456,cust170519-8-946,PT170519-8-946,74551248,customer,dfsp455,cust170519-8-945,PT170519-8-945,34233526,customer
dfsp457,cust170519-8-947,PT170519-8-947,74551249,customer,dfsp456,cust170519-8-946,PT170519-8-946,34233527,customer
dfsp458,cust170519-8-948,PT170519-8-948,74551250,customer,dfsp457,cust170519-8-947,PT170519-8-947,34233528,customer
dfsp459,cust170519-8-949,PT170519-8-949,74551251,customer,dfsp458,cust170519-8-948,PT170519-8-948,34233529,customer
dfsp460,cust170519-8-950,PT170519-8-950,74551252,customer,dfsp459,cust170519-8-949,PT170519-8-949,34233530,customer
dfsp461,cust170519-8-951,PT170519-8-951,74551253,customer,dfsp460,cust170519-8-950,PT170519-8-950,34233531,customer
dfsp462,cust170519-8-952,PT170519-8-952,74551254,customer,dfsp461,cust170519-8-951,PT170519-8-951,34233532,customer
dfsp463,cust170519-8-953,PT170519-8-953,74551255,customer,dfsp462,cust170519-8-952,PT170519-8-952,34233533,customer
dfsp464,cust170519-8-954,PT170519-8-954,74551256,customer,dfsp463,cust170519-8-953,PT170519-8-953,34233534,customer
dfsp465,cust170519-8-955,PT170519-8-955,74551257,customer,dfsp464,cust170519-8-954,PT170519-8-954,34233535,customer
dfsp466,cust170519-8-956,PT170519-8-956,74551258,customer,dfsp465,cust170519-8-955,PT170519-8-955,34233536,customer
dfsp467,cust170519-8-957,PT170519-8-957,74551259,customer,dfsp466,cust170519-8-956,PT170519-8-956,34233537,customer
dfsp468,cust170519-8-958,PT170519-8-958,74551260,customer,dfsp467,cust170519-8-957,PT170519-8-957,34233538,customer
dfsp469,cust170519-8-959,PT170519-8-959,74551261,customer,dfsp468,cust170519-8-958,PT170519-8-958,34233539,customer
dfsp470,cust170519-8-960,PT170519-8-960,74551262,customer,dfsp469,cust170519-8-959,PT170519-8-959,34233540,customer
dfsp471,cust170519-8-961,PT170519-8-961,74551263,customer,dfsp470,cust170519-8-960,PT170519-8-960,34233541,customer
dfsp472,cust170519-8-962,PT170519-8-962,74551264,customer,dfsp471,cust170519-8-961,PT170519-8-961,34233542,customer
dfsp473,cust170519-8-963,PT170519-8-963,74551265,customer,dfsp472,cust170519-8-962,PT170519-8-962,34233543,customer
dfsp474,cust170519-8-964,PT170519-8-964,74551266,customer,dfsp473,cust170519-8-963,PT170519-8-963,34233544,customer
dfsp475,cust170519-8-965,PT170519-8-965,74551267,customer,dfsp474,cust170519-8-964,PT170519-8-964,34233545,customer
dfsp476,cust170519-8-966,PT170519-8-966,74551268,customer,dfsp475,cust170519-8-965,PT170519-8-965,34233546,customer
dfsp477,cust170519-8-967,PT170519-8-967,74551269,customer,dfsp476,cust170519-8-966,PT170519-8-966,34233547,customer
dfsp478,cust170519-8-968,PT170519-8-968,74551270,customer,dfsp477,cust170519-8-967,PT170519-8-967,34233548,customer
dfsp479,cust170519-8-969,PT170519-8-969,74551271,customer,dfsp478,cust170519-8-968,PT170519-8-968,34233549,customer
dfsp480,cust170519-8-970,PT170519-8-970,74551272,customer,dfsp479,cust170519-8-969,PT170519-8-969,34233550,customer
dfsp481,cust170519-8-971,PT170519-8-971,74551273,customer,dfsp480,cust170519-8-970,PT170519-8-970,34233551,customer
dfsp482,cust170519-8-972,PT170519-8-972,74551274,customer,dfsp481,cust170519-8-971,PT170519-8-971,34233552,customer
dfsp483,cust170519-8-973,PT170519-8-973,74551275,customer,dfsp482,cust170519-8-972,PT170519-8-972,34233553,customer
dfsp484,cust170519-8-974,PT170519-8-974,74551276,customer,dfsp483,cust170519-8-973,PT170519-8-973,34233554,customer
dfsp485,cust170519-8-975,PT170519-8-975,74551277,customer,dfsp484,cust170519-8-974,PT170519-8-974,34233555,customer
dfsp486,cust170519-8-976,PT170519-8-976,74551278,customer,dfsp485,cust170519-8-975,PT170519-8-975,34233556,customer
dfsp487,cust170519-8-977,PT170519-8-977,74551279,customer,dfsp486,cust170519-8-976,PT170519-8-976,34233557,customer
dfsp488,cust170519-8-978,PT170519-8-978,74551280,customer,dfsp487,cust170519-8-977,PT170519-8-977,34233558,customer
dfsp489,cust170519-8-979,PT170519-8-979,74551281,customer,dfsp488,cust170519-8-978,PT170519-8-978,34233559,customer
dfsp490,cust170519-8-980,PT170519-8-980,74551282,customer,dfsp489,cust170519-8-979,PT170519-8-979,34233560,customer
dfsp491,cust170519-8-981,PT170519-8-981,74551283,customer,dfsp490,cust170519-8-980,PT170519-8-980,34233561,customer
dfsp492,cust170519-8-982,PT170519-8-982,74551284,customer,dfsp491,cust170519-8-981,PT170519-8-981,34233562,customer
dfsp493,cust170519-8-983,PT170519-8-983,74551285,customer,dfsp492,cust170519-8-982,PT170519-8-982,34233563,customer
dfsp494,cust170519-8-984,PT170519-8-984,74551286,customer,dfsp493,cust170519-8-983,PT170519-8-983,34233564,customer
dfsp495,cust170519-8-985,PT170519-8-985,74551287,customer,dfsp494,cust170519-8-984,PT170519-8-984,34233565,customer
dfsp496,cust170519-8-986,PT170519-8-986,74551288,customer,dfsp495,cust170519-8-985,PT170519-8-985,34233566,customer
dfsp497,cust170519-8-987,PT170519-8-987,74551289,customer,dfsp496,cust170519-8-986,PT170519-8-986,34233567,customer
dfsp498,cust170519-8-988,PT170519-8-988,74551290,customer,dfsp497,cust170519-8-987,PT170519-8-987,34233568,customer
dfsp499,cust170519-8-989,PT170519-8-989,74551291,customer,dfsp498,cust170519-8-988,PT170519-8-988,34233569,customer
dfsp500,cust170519-8-990,PT170519-8-990,74551292,customer,dfsp499,cust170519-8-989,PT170519-8-989,34233570,customer
dfsp501,cust170519-8-991,PT170519-8-991,74551293,customer,dfsp500,cust170519-8-990,PT170519-8-990,34233571,customer
dfsp502,cust170519-8-992,PT170519-8-992,74551294,customer,dfsp501,cust170519-8-991,PT170519-8-991,34233572,customer
